clym,ecast_vrbl_nm,bz_dnm,scno_dvvl,ecast_ky,seq,sysdate,inpp_cd,ecast_data
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,709,2026-08-22 15:51:44,AUTO,0.043113
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,710,2026-08-22 15:51:44,AUTO,0.043111
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,711,2026-08-22 15:51:44,AUTO,0.04311
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,712,2026-08-22 15:51:44,AUTO,0.043109
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,713,2026-08-22 15:51:44,AUTO,0.043108
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,714,2026-08-22 15:51:44,AUTO,0.043107
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,715,2026-08-22 15:51:44,AUTO,0.043106
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,716,2026-08-22 15:51:44,AUTO,0.043105
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,717,2026-08-22 15:51:44,AUTO,0.043104
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,718,2026-08-22 15:51:44,AUTO,0.043103
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,719,2026-08-22 15:51:44,AUTO,0.043102
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,720,2026-08-22 15:51:44,AUTO,0.043101
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,721,2026-08-22 15:51:44,AUTO,0.043099
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,722,2026-08-22 15:51:44,AUTO,0.043098
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,723,2026-08-22 15:51:44,AUTO,0.043097
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,724,2026-08-22 15:51:44,AUTO,0.043096
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,725,2026-08-22 15:51:44,AUTO,0.043095
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,726,2026-08-22 15:51:44,AUTO,0.043095
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,727,2026-08-22 15:51:44,AUTO,0.043094
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,728,2026-08-22 15:51:44,AUTO,0.043093
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,729,2026-08-22 15:51:44,AUTO,0.043092
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,730,2026-08-22 15:51:44,AUTO,0.043091
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,731,2026-08-22 15:51:44,AUTO,0.04309
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,732,2026-08-22 15:51:44,AUTO,0.043089
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,733,2026-08-22 15:51:44,AUTO,0.043088
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,734,2026-08-22 15:51:44,AUTO,0.043087
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,735,2026-08-22 15:51:44,AUTO,0.043086
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,736,2026-08-22 15:51:44,AUTO,0.043085
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,737,2026-08-22 15:51:44,AUTO,0.043084
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,738,2026-08-22 15:51:44,AUTO,0.043084
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,739,2026-08-22 15:51:44,AUTO,0.043083
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,740,2026-08-22 15:51:44,AUTO,0.043082
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,741,2026-08-22 15:51:44,AUTO,0.043081
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,742,2026-08-22 15:51:44,AUTO,0.04308
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,743,2026-08-22 15:51:44,AUTO,0.043079
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,744,2026-08-22 15:51:44,AUTO,0.043079
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,745,2026-08-22 15:51:44,AUTO,0.043078
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,746,2026-08-22 15:51:44,AUTO,0.043077
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,747,2026-08-22 15:51:44,AUTO,0.043076
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,748,2026-08-22 15:51:44,AUTO,0.043075
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,749,2026-08-22 15:51:44,AUTO,0.043075
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,750,2026-08-22 15:51:44,AUTO,0.043074
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,751,2026-08-22 15:51:44,AUTO,0.043073
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,752,2026-08-22 15:51:44,AUTO,0.043072
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,753,2026-08-22 15:51:44,AUTO,0.043072
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,754,2026-08-22 15:51:44,AUTO,0.043071
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,755,2026-08-22 15:51:44,AUTO,0.04307
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,756,2026-08-22 15:51:44,AUTO,0.043069
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,757,2026-08-22 15:51:44,AUTO,0.043069
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,758,2026-08-22 15:51:44,AUTO,0.043068
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,759,2026-08-22 15:51:44,AUTO,0.043067
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,760,2026-08-22 15:51:44,AUTO,0.043067
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,761,2026-08-22 15:51:44,AUTO,0.043066
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,762,2026-08-22 15:51:44,AUTO,0.043065
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,763,2026-08-22 15:51:44,AUTO,0.043065
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,764,2026-08-22 15:51:44,AUTO,0.043064
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,765,2026-08-22 15:51:44,AUTO,0.043063
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,766,2026-08-22 15:51:44,AUTO,0.043063
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,767,2026-08-22 15:51:44,AUTO,0.043062
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,768,2026-08-22 15:51:44,AUTO,0.043061
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,769,2026-08-22 15:51:44,AUTO,0.043061
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,770,2026-08-22 15:51:44,AUTO,0.04306
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,771,2026-08-22 15:51:44,AUTO,0.04306
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,772,2026-08-22 15:51:44,AUTO,0.043059
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,773,2026-08-22 15:51:44,AUTO,0.043058
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,774,2026-08-22 15:51:44,AUTO,0.043058
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,775,2026-08-22 15:51:44,AUTO,0.043057
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,776,2026-08-22 15:51:44,AUTO,0.043057
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,777,2026-08-22 15:51:44,AUTO,0.043056
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,778,2026-08-22 15:51:44,AUTO,0.043055
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,779,2026-08-22 15:51:44,AUTO,0.043055
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,780,2026-08-22 15:51:44,AUTO,0.043054
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,781,2026-08-22 15:51:44,AUTO,0.043054
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,782,2026-08-22 15:51:44,AUTO,0.043053
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,783,2026-08-22 15:51:44,AUTO,0.043053
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,784,2026-08-22 15:51:44,AUTO,0.043052
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,785,2026-08-22 15:51:44,AUTO,0.043052
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,786,2026-08-22 15:51:44,AUTO,0.043051
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,787,2026-08-22 15:51:44,AUTO,0.043051
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,788,2026-08-22 15:51:44,AUTO,0.04305
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,789,2026-08-22 15:51:44,AUTO,0.043049
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,790,2026-08-22 15:51:44,AUTO,0.043049
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,791,2026-08-22 15:51:44,AUTO,0.043048
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,792,2026-08-22 15:51:44,AUTO,0.043048
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,793,2026-08-22 15:51:44,AUTO,0.043047
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,794,2026-08-22 15:51:44,AUTO,0.043047
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,795,2026-08-22 15:51:44,AUTO,0.043047
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,796,2026-08-22 15:51:44,AUTO,0.043046
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,797,2026-08-22 15:51:44,AUTO,0.043046
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,798,2026-08-22 15:51:44,AUTO,0.043045
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,799,2026-08-22 15:51:44,AUTO,0.043045
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,800,2026-08-22 15:51:44,AUTO,0.043044
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,801,2026-08-22 15:51:44,AUTO,0.043044
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,802,2026-08-22 15:51:44,AUTO,0.043043
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,803,2026-08-22 15:51:44,AUTO,0.043043
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,804,2026-08-22 15:51:44,AUTO,0.043042
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,805,2026-08-22 15:51:44,AUTO,0.043042
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,806,2026-08-22 15:51:44,AUTO,0.043042
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,807,2026-08-22 15:51:44,AUTO,0.043041
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,808,2026-08-22 15:51:44,AUTO,0.043041
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,809,2026-08-22 15:51:44,AUTO,0.04304
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,810,2026-08-22 15:51:44,AUTO,0.04304
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,811,2026-08-22 15:51:44,AUTO,0.043039
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,812,2026-08-22 15:51:44,AUTO,0.043039
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,813,2026-08-22 15:51:44,AUTO,0.043039
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,814,2026-08-22 15:51:44,AUTO,0.043038
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,815,2026-08-22 15:51:44,AUTO,0.043038
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,816,2026-08-22 15:51:44,AUTO,0.043038
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,817,2026-08-22 15:51:44,AUTO,0.043037
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,818,2026-08-22 15:51:44,AUTO,0.043037
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,819,2026-08-22 15:51:44,AUTO,0.043036
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,820,2026-08-22 15:51:44,AUTO,0.043036
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,821,2026-08-22 15:51:44,AUTO,0.043036
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,822,2026-08-22 15:51:44,AUTO,0.043035
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,823,2026-08-22 15:51:44,AUTO,0.043035
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,824,2026-08-22 15:51:44,AUTO,0.043035
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,825,2026-08-22 15:51:44,AUTO,0.043034
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,826,2026-08-22 15:51:44,AUTO,0.043034
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,827,2026-08-22 15:51:44,AUTO,0.043033
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,828,2026-08-22 15:51:44,AUTO,0.043033
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,829,2026-08-22 15:51:44,AUTO,0.043033
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,830,2026-08-22 15:51:44,AUTO,0.043032
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,831,2026-08-22 15:51:44,AUTO,0.043032
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,832,2026-08-22 15:51:44,AUTO,0.043032
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,833,2026-08-22 15:51:44,AUTO,0.043031
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,834,2026-08-22 15:51:44,AUTO,0.043031
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,835,2026-08-22 15:51:44,AUTO,0.043031
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,836,2026-08-22 15:51:44,AUTO,0.043031
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,837,2026-08-22 15:51:44,AUTO,0.04303
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,838,2026-08-22 15:51:44,AUTO,0.04303
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,839,2026-08-22 15:51:44,AUTO,0.04303
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,840,2026-08-22 15:51:44,AUTO,0.043029
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,841,2026-08-22 15:51:44,AUTO,0.043029
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,842,2026-08-22 15:51:44,AUTO,0.043029
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,843,2026-08-22 15:51:44,AUTO,0.043028
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,844,2026-08-22 15:51:44,AUTO,0.043028
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,845,2026-08-22 15:51:44,AUTO,0.043028
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,846,2026-08-22 15:51:44,AUTO,0.043028
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,847,2026-08-22 15:51:44,AUTO,0.043027
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,848,2026-08-22 15:51:44,AUTO,0.043027
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,849,2026-08-22 15:51:44,AUTO,0.043027
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,850,2026-08-22 15:51:44,AUTO,0.043026
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,851,2026-08-22 15:51:44,AUTO,0.043026
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,852,2026-08-22 15:51:44,AUTO,0.043026
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,853,2026-08-22 15:51:44,AUTO,0.043026
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,854,2026-08-22 15:51:44,AUTO,0.043025
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,855,2026-08-22 15:51:44,AUTO,0.043025
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,856,2026-08-22 15:51:44,AUTO,0.043025
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,857,2026-08-22 15:51:44,AUTO,0.043025
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,858,2026-08-22 15:51:44,AUTO,0.043024
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,859,2026-08-22 15:51:44,AUTO,0.043024
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,860,2026-08-22 15:51:44,AUTO,0.043024
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,861,2026-08-22 15:51:44,AUTO,0.043024
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,862,2026-08-22 15:51:44,AUTO,0.043023
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,863,2026-08-22 15:51:44,AUTO,0.043023
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,864,2026-08-22 15:51:44,AUTO,0.043023
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,865,2026-08-22 15:51:44,AUTO,0.043023
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,866,2026-08-22 15:51:44,AUTO,0.043022
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,867,2026-08-22 15:51:44,AUTO,0.043022
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,868,2026-08-22 15:51:44,AUTO,0.043022
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,869,2026-08-22 15:51:44,AUTO,0.043022
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,870,2026-08-22 15:51:44,AUTO,0.043022
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,871,2026-08-22 15:51:44,AUTO,0.043021
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,872,2026-08-22 15:51:44,AUTO,0.043021
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,873,2026-08-22 15:51:44,AUTO,0.043021
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,874,2026-08-22 15:51:44,AUTO,0.043021
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,875,2026-08-22 15:51:44,AUTO,0.04302
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,876,2026-08-22 15:51:44,AUTO,0.04302
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,877,2026-08-22 15:51:44,AUTO,0.04302
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,878,2026-08-22 15:51:44,AUTO,0.04302
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,879,2026-08-22 15:51:44,AUTO,0.04302
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,880,2026-08-22 15:51:44,AUTO,0.043019
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,881,2026-08-22 15:51:44,AUTO,0.043019
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,882,2026-08-22 15:51:44,AUTO,0.043019
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,883,2026-08-22 15:51:44,AUTO,0.043019
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,884,2026-08-22 15:51:44,AUTO,0.043019
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,885,2026-08-22 15:51:44,AUTO,0.043018
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,886,2026-08-22 15:51:44,AUTO,0.043018
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,887,2026-08-22 15:51:44,AUTO,0.043018
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,888,2026-08-22 15:51:44,AUTO,0.043018
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,889,2026-08-22 15:51:44,AUTO,0.043018
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,890,2026-08-22 15:51:44,AUTO,0.043018
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,891,2026-08-22 15:51:44,AUTO,0.043017
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,892,2026-08-22 15:51:44,AUTO,0.043017
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,893,2026-08-22 15:51:44,AUTO,0.043017
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,894,2026-08-22 15:51:44,AUTO,0.043017
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,895,2026-08-22 15:51:44,AUTO,0.043017
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,896,2026-08-22 15:51:44,AUTO,0.043016
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,897,2026-08-22 15:51:44,AUTO,0.043016
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,898,2026-08-22 15:51:44,AUTO,0.043016
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,899,2026-08-22 15:51:44,AUTO,0.043016
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,900,2026-08-22 15:51:44,AUTO,0.043016
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,901,2026-08-22 15:51:44,AUTO,0.043016
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,902,2026-08-22 15:51:44,AUTO,0.043016
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,903,2026-08-22 15:51:44,AUTO,0.043015
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,904,2026-08-22 15:51:44,AUTO,0.043015
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,905,2026-08-22 15:51:44,AUTO,0.043015
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,906,2026-08-22 15:51:44,AUTO,0.043015
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,907,2026-08-22 15:51:44,AUTO,0.043015
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,908,2026-08-22 15:51:44,AUTO,0.043015
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,909,2026-08-22 15:51:44,AUTO,0.043014
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,910,2026-08-22 15:51:44,AUTO,0.043014
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,911,2026-08-22 15:51:44,AUTO,0.043014
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,912,2026-08-22 15:51:44,AUTO,0.043014
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,913,2026-08-22 15:51:44,AUTO,0.043014
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,914,2026-08-22 15:51:44,AUTO,0.043014
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,915,2026-08-22 15:51:44,AUTO,0.043014
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,916,2026-08-22 15:51:44,AUTO,0.043013
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,917,2026-08-22 15:51:44,AUTO,0.043013
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,918,2026-08-22 15:51:44,AUTO,0.043013
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,919,2026-08-22 15:51:44,AUTO,0.043013
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,920,2026-08-22 15:51:44,AUTO,0.043013
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,921,2026-08-22 15:51:44,AUTO,0.043013
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,922,2026-08-22 15:51:44,AUTO,0.043013
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,923,2026-08-22 15:51:44,AUTO,0.043012
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,924,2026-08-22 15:51:44,AUTO,0.043012
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,925,2026-08-22 15:51:44,AUTO,0.043012
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,926,2026-08-22 15:51:44,AUTO,0.043012
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,927,2026-08-22 15:51:44,AUTO,0.043012
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,928,2026-08-22 15:51:44,AUTO,0.043012
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,929,2026-08-22 15:51:44,AUTO,0.043012
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,930,2026-08-22 15:51:44,AUTO,0.043012
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,931,2026-08-22 15:51:44,AUTO,0.043012
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,932,2026-08-22 15:51:44,AUTO,0.043011
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,933,2026-08-22 15:51:44,AUTO,0.043011
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,934,2026-08-22 15:51:44,AUTO,0.043011
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,935,2026-08-22 15:51:44,AUTO,0.043011
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,936,2026-08-22 15:51:44,AUTO,0.043011
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,937,2026-08-22 15:51:44,AUTO,0.043011
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,938,2026-08-22 15:51:44,AUTO,0.043011
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,939,2026-08-22 15:51:44,AUTO,0.043011
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,940,2026-08-22 15:51:44,AUTO,0.04301
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,941,2026-08-22 15:51:44,AUTO,0.04301
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,942,2026-08-22 15:51:44,AUTO,0.04301
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,943,2026-08-22 15:51:44,AUTO,0.04301
202606,CREDR_BU_D_DISCR,IFRS17_RR_2606,1,0,944,2026-08-22 15:51:44,AUTO,0.04301
